,id,url,header,address,area,rooms,bathrooms,garages,amenities,price,condo,crawler,crawled_at,list_add,list_add_1,list_add_2,list_add_3,list_add_4,street,Neiborhood,pr_add_1,pr_add_2,rent,bath_add,bath_num,garage_num,rooms_num
1303,2528014893,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-das-industrias-bairros-sao-jose-dos-campos-com-garagem-75m2-aluguel-RS2400-id-2528014893/,"Apartamento com 2 Quartos para Aluguel, 75m²","Jardim das Indústrias, São José dos Campos - SP",75,2 Quartos,1 Banheiro,2 Vagas,"Piscina
Churrasqueira
Elevador
Varanda
Academia
...",R$ 2.400 /mês,R$ 430,São José dos Campos,2021-10-30 14:40,"['Jardim das Indústrias', ' São José dos Campos - SP']",Jardim das Indústrias, SP,"Jardim das Indústrias, São José dos Campos ", SP,"Jardim das Indústrias, São José dos Campos ",Jardim das Indústrias, 2.400 /mês,R$ 2.400 , 2.400 ,1 ,1 ,2 ,2 
1304,2519666404,https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-350m2-aluguel-RS11000-id-2519666404/,"Apartamento com 4 Quartos para Aluguel, 350m²","Vila Ema, São José dos Campos - SP",350,4 Quartos,7 Banheiros,5 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...",R$ 11.000 /mês,R$ 2.014,São José dos Campos,2021-10-30 14:40,"['Vila Ema', ' São José dos Campos - SP']",Vila Ema, SP,"Vila Ema, São José dos Campos ", SP,"Vila Ema, São José dos Campos ",Vila Ema, 11.000 /mês,R$ 11.000 , 11.000 ,7 ,7 ,5 ,4 
1305,2508634662,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-75m2-aluguel-RS2200-id-2508634662/,"Apartamento com 3 Quartos para Aluguel, 75m²","Rua Benedito Osvaldo Lecques - Jardim Aquarius, São José dos Campos - SP",75,3 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 2.200 /mês,R$ 510,São José dos Campos,2021-10-30 14:40,"['Rua Benedito Osvaldo Lecques - Jardim Aquarius', ' São José dos Campos - SP']",Rua Benedito Osvaldo Lecques - Jardim Aquarius," Jardim Aquarius, São José dos Campos ",Rua Benedito Osvaldo Lecques , Jardim Aquarius,Rua Benedito Osvaldo Lecques , Jardim Aquarius, 2.200 /mês,R$ 2.200 , 2.200 ,2 ,2 ,1 ,3 
1306,2534472728,https://www.vivareal.com.br/imovel/apartamento-3-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-87m2-aluguel-RS2500-id-2534472728/,"Apartamento com 3 Quartos para Aluguel, 87m²","Parque Residencial Aquarius, São José dos Campos - SP",87,3 Quartos,3 Banheiros,2 Vagas,,R$ 2.500 /mês,R$ 586,São José dos Campos,2021-10-30 14:40,"['Parque Residencial Aquarius', ' São José dos Campos - SP']",Parque Residencial Aquarius, SP,"Parque Residencial Aquarius, São José dos Campos ", SP,"Parque Residencial Aquarius, São José dos Campos ",Parque Residencial Aquarius, 2.500 /mês,R$ 2.500 , 2.500 ,3 ,3 ,2 ,3 
1307,2534138398,https://www.vivareal.com.br/imovel/apartamento-2-quartos-loteamento-terra-brasilis-bairros-sao-jose-dos-campos-com-garagem-46m2-aluguel-RS1500-id-2534138398/,"Apartamento com 2 Quartos para Aluguel, 46m²","Loteamento Terra Brasilis, São José dos Campos - SP",46,2 Quartos,1 Banheiro,1 Vaga,"Piscina
Churrasqueira
Elevador
Varanda
Playground
...",R$ 1.500 /mês,,São José dos Campos,2021-10-30 14:40,"['Loteamento Terra Brasilis', ' São José dos Campos - SP']",Loteamento Terra Brasilis, SP,"Loteamento Terra Brasilis, São José dos Campos ", SP,"Loteamento Terra Brasilis, São José dos Campos ",Loteamento Terra Brasilis, 1.500 /mês,R$ 1.500 , 1.500 ,1 ,1 ,1 ,2 
1308,2531579174,https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-245m2-aluguel-RS8000-id-2531579174/,"Apartamento com 4 Quartos para Aluguel, 245m²","Jardim Esplanada, São José dos Campos - SP",245,4 Quartos,5 Banheiros,3 Vagas,"Churrasqueira
Piscina
Quadra poliesportiva
Sauna
Área de serviço",R$ 8.000 /mês,R$ 1.337,São José dos Campos,2021-10-30 14:40,"['Jardim Esplanada', ' São José dos Campos - SP']",Jardim Esplanada, SP,"Jardim Esplanada, São José dos Campos ", SP,"Jardim Esplanada, São José dos Campos ",Jardim Esplanada, 8.000 /mês,R$ 8.000 , 8.000 ,5 ,5 ,3 ,4 
1309,2536861776,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-nova-detroit-bairros-sao-jose-dos-campos-com-garagem-84m2-aluguel-RS2000-id-2536861776/,"Apartamento com 3 Quartos para Aluguel, 84m²","Jardim Nova Detroit, São José dos Campos - SP",84,3 Quartos,2 Banheiros,2 Vagas,"Churrasqueira
Condomínio fechado
Playground
Salão de festas
Portaria 24h
...",R$ 2.000 /mês,R$ 400,São José dos Campos,2021-10-30 14:40,"['Jardim Nova Detroit', ' São José dos Campos - SP']",Jardim Nova Detroit, SP,"Jardim Nova Detroit, São José dos Campos ", SP,"Jardim Nova Detroit, São José dos Campos ",Jardim Nova Detroit, 2.000 /mês,R$ 2.000 , 2.000 ,2 ,2 ,2 ,3 
1310,2530125602,https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-apolo-sudeste-sao-jose-dos-campos-com-garagem-220m2-venda-RS850000-id-2530125602/,Apartamento com 4 Quartos para Venda/Aluguel 220m²,"Rua Beatriz Sá de Toledo - Jardim Apolo, São José dos Campos - SP",220,4 Quartos,3 Banheiros,3 Vagas,"Piscina
Churrasqueira
Elevador
Varanda
Área de serviço
...","R$ 3.500 /mês
R$ 850.000",R$ 2.000,São José dos Campos,2021-10-30 14:40,"['Rua Beatriz Sá de Toledo - Jardim Apolo', ' São José dos Campos - SP']",Rua Beatriz Sá de Toledo - Jardim Apolo," Jardim Apolo, São José dos Campos ",Rua Beatriz Sá de Toledo , Jardim Apolo,Rua Beatriz Sá de Toledo , Jardim Apolo," 3.500 /mês
 850.000",R$ 3.500 , 3.500 ,3 ,3 ,3 ,4 
1311,2533811594,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-flamboyant-bairros-sao-jose-dos-campos-com-garagem-50m2-aluguel-RS950-id-2533811594/,"Apartamento com 2 Quartos para Aluguel, 50m²","Avenida Domingos Maldonado Campoy - Parque Residencial Flamboyant, São José dos Campos - SP",50,2 Quartos,1 Banheiro,1 Vaga,"Quadra poliesportiva
Salão de festas
Portaria 24h
Condomínio fechado",R$ 950 /mês,R$ 250,São José dos Campos,2021-10-30 14:40,"['Avenida Domingos Maldonado Campoy - Parque Residencial Flamboyant', ' São José dos Campos - SP']",Avenida Domingos Maldonado Campoy - Parque Residencial Flamboyant," Parque Residencial Flamboyant, São José dos Campos ",Avenida Domingos Maldonado Campoy , Parque Residencial Flamboyant,Avenida Domingos Maldonado Campoy , Parque Residencial Flamboyant, 950 /mês,R$ 950 , 950 ,1 ,1 ,1 ,2 
1312,2485420088,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-192m2-aluguel-RS8100-id-2485420088/,"Apartamento com 3 Quartos para Aluguel, 192m²","Avenida do Tubarão - Jardim Aquarius, São José dos Campos - SP",192,3 Quartos,3 Banheiros,4 Vagas,"Churrasqueira
Varanda
Varanda gourmet
Quadra de tênis
Segurança 24h
...",R$ 8.100 /mês,R$ 1.000,São José dos Campos,2021-10-30 14:40,"['Avenida do Tubarão - Jardim Aquarius', ' São José dos Campos - SP']",Avenida do Tubarão - Jardim Aquarius," Jardim Aquarius, São José dos Campos ",Avenida do Tubarão , Jardim Aquarius,Avenida do Tubarão , Jardim Aquarius, 8.100 /mês,R$ 8.100 , 8.100 ,3 ,3 ,4 ,3 
1313,2535689493,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-sao-jose-dos-campos-com-garagem-45m2-aluguel-RS1100-id-2535689493/,"Apartamento com Quarto para Aluguel, 45m²","Rua Major Antônio Domingues - Centro, São José dos Campos - SP",45,1 Quarto,1 Banheiro,1 Vaga,"Elevador
Interfone
Vigia
Sala de jantar",R$ 1.100 /mês,R$ 375,São José dos Campos,2021-10-30 14:40,"['Rua Major Antônio Domingues - Centro', ' São José dos Campos - SP']",Rua Major Antônio Domingues - Centro," Centro, São José dos Campos ",Rua Major Antônio Domingues , Centro,Rua Major Antônio Domingues , Centro, 1.100 /mês,R$ 1.100 , 1.100 ,1 ,1 ,1 ,1 
1314,2536362504,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-60m2-aluguel-RS2000-id-2536362504/,"Apartamento com Quarto para Aluguel, 60m²","Jardim Aquarius, São José dos Campos - SP",60,1 Quarto,1 Banheiro,2 Vagas,,R$ 2.000 /mês,R$ 720,São José dos Campos,2021-10-30 14:40,"['Jardim Aquarius', ' São José dos Campos - SP']",Jardim Aquarius, SP,"Jardim Aquarius, São José dos Campos ", SP,"Jardim Aquarius, São José dos Campos ",Jardim Aquarius, 2.000 /mês,R$ 2.000 , 2.000 ,1 ,1 ,2 ,1 
1315,2538430893,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-105m2-aluguel-RS2500-id-2538430893/,"Apartamento com 3 Quartos para Aluguel, 105m²","Jardim Aquarius, São José dos Campos - SP",105,3 Quartos,2 Banheiros,2 Vagas,"Churrasqueira
Piscina
Varanda",R$ 2.500 /mês,R$ 800,São José dos Campos,2021-10-30 14:40,"['Jardim Aquarius', ' São José dos Campos - SP']",Jardim Aquarius, SP,"Jardim Aquarius, São José dos Campos ", SP,"Jardim Aquarius, São José dos Campos ",Jardim Aquarius, 2.500 /mês,R$ 2.500 , 2.500 ,2 ,2 ,2 ,3 
1316,2529973473,https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-das-colinas-bairros-sao-jose-dos-campos-com-garagem-281m2-aluguel-RS8000-id-2529973473/,"Apartamento com 4 Quartos para Aluguel, 281m²","Jardim das Colinas, São José dos Campos - SP",281,4 Quartos,6 Banheiros,4 Vagas,"Piscina
Churrasqueira
Elevador
Jardim
Área de serviço
...",R$ 8.000 /mês,R$ 1.450,São José dos Campos,2021-10-30 14:40,"['Jardim das Colinas', ' São José dos Campos - SP']",Jardim das Colinas, SP,"Jardim das Colinas, São José dos Campos ", SP,"Jardim das Colinas, São José dos Campos ",Jardim das Colinas, 8.000 /mês,R$ 8.000 , 8.000 ,6 ,6 ,4 ,4 
1317,2538820572,https://www.vivareal.com.br/imovel/apartamento-4-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-133m2-venda-RS650000-id-2538820572/,Apartamento com 4 Quartos para Venda/Aluguel 133m²,"Parque Residencial Aquarius, São José dos Campos - SP",133,4 Quartos,3 Banheiros,2 Vagas,,"R$ 2.800 /mês
R$ 650.000",R$ 670,São José dos Campos,2021-10-30 14:40,"['Parque Residencial Aquarius', ' São José dos Campos - SP']",Parque Residencial Aquarius, SP,"Parque Residencial Aquarius, São José dos Campos ", SP,"Parque Residencial Aquarius, São José dos Campos ",Parque Residencial Aquarius," 2.800 /mês
 650.000",R$ 2.800 , 2.800 ,3 ,3 ,2 ,4 
1318,2525396975,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-sao-jose-dos-campos-com-garagem-80m2-aluguel-RS1250-id-2525396975/,"Apartamento com 2 Quartos para Aluguel, 80m²","Centro, São José dos Campos - SP",80,2 Quartos,1 Banheiro,2 Vagas,,R$ 1.250 /mês,R$ 180,São José dos Campos,2021-10-30 14:40,"['Centro', ' São José dos Campos - SP']",Centro, SP,"Centro, São José dos Campos ", SP,"Centro, São José dos Campos ",Centro, 1.250 /mês,R$ 1.250 , 1.250 ,1 ,1 ,2 ,2 
1319,2535826837,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-183m2-venda-RS1935000-id-2535826837/,Apartamento com 3 Quartos para Venda/Aluguel 183m²,"Jardim Aquarius, São José dos Campos - SP",183,3 Quartos,4 Banheiros,4 Vagas,"Piscina
Mobiliado
Churrasqueira
Elevador
Quintal
...","R$ 9.300 /mês
R$ 1.935.000",R$ 1.100,São José dos Campos,2021-10-30 14:40,"['Jardim Aquarius', ' São José dos Campos - SP']",Jardim Aquarius, SP,"Jardim Aquarius, São José dos Campos ", SP,"Jardim Aquarius, São José dos Campos ",Jardim Aquarius," 9.300 /mês
 1.935.000",R$ 9.300 , 9.300 ,4 ,4 ,4 ,3 
1320,2518008648,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-sao-jose-ii-bairros-sao-jose-dos-campos-com-garagem-48m2-aluguel-RS750-id-2518008648/,"Apartamento com 2 Quartos para Aluguel, 48m²","Jardim Sao Jose II, São José dos Campos - SP",48,2 Quartos,1 Banheiro,1 Vaga,,R$ 750 /mês,R$ 190,São José dos Campos,2021-10-30 14:40,"['Jardim Sao Jose II', ' São José dos Campos - SP']",Jardim Sao Jose II, SP,"Jardim Sao Jose II, São José dos Campos ", SP,"Jardim Sao Jose II, São José dos Campos ",Jardim Sao Jose II, 750 /mês,R$ 750 , 750 ,1 ,1 ,1 ,2 
1321,2535761205,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-satelite-bairros-sao-jose-dos-campos-com-garagem-310m2-aluguel-RS2850-id-2535761205/,"Apartamento com 3 Quartos para Aluguel, 310m²","Jardim Satélite, São José dos Campos - SP",310,3 Quartos,3 Banheiros,3 Vagas,,R$ 2.850 /mês,,São José dos Campos,2021-10-30 14:40,"['Jardim Satélite', ' São José dos Campos - SP']",Jardim Satélite, SP,"Jardim Satélite, São José dos Campos ", SP,"Jardim Satélite, São José dos Campos ",Jardim Satélite, 2.850 /mês,R$ 2.850 , 2.850 ,3 ,3 ,3 ,3 
1322,2539659583,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-das-industrias-bairros-sao-jose-dos-campos-com-garagem-49m2-aluguel-RS1850-id-2539659583/,"Apartamento com 2 Quartos para Aluguel, 49m²","Jardim das Indústrias, São José dos Campos - SP",49,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Varanda
Academia
Área de serviço
...",R$ 1.850 /mês,R$ 230,São José dos Campos,2021-10-30 14:40,"['Jardim das Indústrias', ' São José dos Campos - SP']",Jardim das Indústrias, SP,"Jardim das Indústrias, São José dos Campos ", SP,"Jardim das Indústrias, São José dos Campos ",Jardim das Indústrias, 1.850 /mês,R$ 1.850 , 1.850 ,2 ,2 ,1 ,2 
1323,2539427518,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-125m2-aluguel-RS3000-id-2539427518/,"Apartamento com 3 Quartos para Aluguel, 125m²","Avenida São João - Jardim Esplanada, São José dos Campos - SP",125,3 Quartos,4 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Varanda
Ar-condicionado
...",R$ 3.000 /mês,R$ 765,São José dos Campos,2021-10-30 14:40,"['Avenida São João - Jardim Esplanada', ' São José dos Campos - SP']",Avenida São João - Jardim Esplanada," Jardim Esplanada, São José dos Campos ",Avenida São João , Jardim Esplanada,Avenida São João , Jardim Esplanada, 3.000 /mês,R$ 3.000 , 3.000 ,4 ,4 ,2 ,3 
1324,2531532554,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-183m2-venda-RS1790000-id-2531532554/,Apartamento com 3 Quartos para Venda/Aluguel 183m²,"Jardim Aquarius, São José dos Campos - SP",183,3 Quartos,4 Banheiros,4 Vagas,"Piscina
Mobiliado
Churrasqueira
Varanda
Ar-condicionado
...","R$ 9.300 /mês
R$ 1.790.000",R$ 1.200,São José dos Campos,2021-10-30 14:40,"['Jardim Aquarius', ' São José dos Campos - SP']",Jardim Aquarius, SP,"Jardim Aquarius, São José dos Campos ", SP,"Jardim Aquarius, São José dos Campos ",Jardim Aquarius," 9.300 /mês
 1.790.000",R$ 9.300 , 9.300 ,4 ,4 ,4 ,3 
1325,2539430381,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-apolo-sudeste-sao-jose-dos-campos-com-garagem-60m2-aluguel-RS1495-id-2539430381/,"Apartamento com 2 Quartos para Aluguel, 60m²","Avenida Nove de Julho - Jardim Apolo, São José dos Campos - SP",60,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Interfone
Mobiliado",R$ 1.495 /mês,R$ 350,São José dos Campos,2021-10-30 14:40,"['Avenida Nove de Julho - Jardim Apolo', ' São José dos Campos - SP']",Avenida Nove de Julho - Jardim Apolo," Jardim Apolo, São José dos Campos ",Avenida Nove de Julho , Jardim Apolo,Avenida Nove de Julho , Jardim Apolo, 1.495 /mês,R$ 1.495 , 1.495 ,2 ,2 ,1 ,2 
1326,2536420067,https://www.vivareal.com.br/imovel/apartamento-4-quartos-urbanova-bairros-sao-jose-dos-campos-com-garagem-500m2-aluguel-RS10000-id-2536420067/,"Apartamento com 4 Quartos para Aluguel, 500m²","Urbanova, São José dos Campos - SP",500,4 Quartos,5 Banheiros,6 Vagas,,R$ 10.000 /mês,R$ 1.000,São José dos Campos,2021-10-30 14:40,"['Urbanova', ' São José dos Campos - SP']",Urbanova, SP,"Urbanova, São José dos Campos ", SP,"Urbanova, São José dos Campos ",Urbanova, 10.000 /mês,R$ 10.000 , 10.000 ,5 ,5 ,6 ,4 
1327,2533909429,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-apolo-ii-bairros-sao-jose-dos-campos-com-garagem-80m2-aluguel-RS2000-id-2533909429/,"Apartamento com 3 Quartos para Aluguel, 80m²","Rua Paulo Edson Blair - Jardim Apolo II, São José dos Campos - SP",80,3 Quartos,1 Banheiro,2 Vagas,"Piscina
Churrasqueira
Varanda
Playground
Salão de festas
...",R$ 2.000 /mês,R$ 565,São José dos Campos,2021-10-30 14:40,"['Rua Paulo Edson Blair - Jardim Apolo II', ' São José dos Campos - SP']",Rua Paulo Edson Blair - Jardim Apolo II," Jardim Apolo II, São José dos Campos ",Rua Paulo Edson Blair , Jardim Apolo II,Rua Paulo Edson Blair , Jardim Apolo II, 2.000 /mês,R$ 2.000 , 2.000 ,1 ,1 ,2 ,3 
1328,2537750140,https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-157m2-aluguel-RS5000-id-2537750140/,"Apartamento com 4 Quartos para Aluguel, 157m²","Rua Laurent Martins - Jardim Esplanada, São José dos Campos - SP",157,4 Quartos,1 Banheiro,2 Vagas,"Piscina
Elevador
Varanda
Academia
Playground
...",R$ 5.000 /mês,R$ 830,São José dos Campos,2021-10-30 14:40,"['Rua Laurent Martins - Jardim Esplanada', ' São José dos Campos - SP']",Rua Laurent Martins - Jardim Esplanada," Jardim Esplanada, São José dos Campos ",Rua Laurent Martins , Jardim Esplanada,Rua Laurent Martins , Jardim Esplanada, 5.000 /mês,R$ 5.000 , 5.000 ,1 ,1 ,2 ,4 
1329,2500576740,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-santa-ines-iii-bairros-sao-jose-dos-campos-com-garagem-45m2-venda-RS181000-id-2500576740/,Apartamento com 2 Quartos para Venda/Aluguel 45m²,"Jardim Santa Inês III, São José dos Campos - SP",45,2 Quartos,1 Banheiro,1 Vaga,"Churrasqueira
Condomínio fechado
Cozinha
Área de serviço","R$ 700 /mês
R$ 181.000",R$ 350,São José dos Campos,2021-10-30 14:40,"['Jardim Santa Inês III', ' São José dos Campos - SP']",Jardim Santa Inês III, SP,"Jardim Santa Inês III, São José dos Campos ", SP,"Jardim Santa Inês III, São José dos Campos ",Jardim Santa Inês III," 700 /mês
 181.000",R$ 700 , 700 ,1 ,1 ,1 ,2 
1330,2539691775,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-america-bairros-sao-jose-dos-campos-com-garagem-68m2-aluguel-RS1350-id-2539691775/,"Apartamento com 2 Quartos para Aluguel, 68m²","Jardim América, São José dos Campos - SP",68,2 Quartos,1 Banheiro,1 Vaga,"Salão de festas
Varanda
Playground
Segurança 24h
Vigia",R$ 1.350 /mês,R$ 400,São José dos Campos,2021-10-30 14:40,"['Jardim América', ' São José dos Campos - SP']",Jardim América, SP,"Jardim América, São José dos Campos ", SP,"Jardim América, São José dos Campos ",Jardim América, 1.350 /mês,R$ 1.350 , 1.350 ,1 ,1 ,1 ,2 
1331,2535856197,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-67m2-aluguel-RS2300-id-2535856197/,"Apartamento com 2 Quartos para Aluguel, 67m²","Rua das Piabas, 130 - Parque Residencial Aquarius, São José dos Campos - SP",67,2 Quartos,1 Banheiro,1 Vaga,,R$ 2.300 /mês,R$ 550,São José dos Campos,2021-10-30 14:40,"['Rua das Piabas', ' 130 - Parque Residencial Aquarius', ' São José dos Campos - SP']",Rua das Piabas," Parque Residencial Aquarius, São José dos Campos ","Rua das Piabas, 130 ", Parque Residencial Aquarius,"Rua das Piabas, 130 ", Parque Residencial Aquarius, 2.300 /mês,R$ 2.300 , 2.300 ,1 ,1 ,1 ,2 
1332,2536468075,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-augusta-bairros-sao-jose-dos-campos-com-garagem-57m2-aluguel-RS1400-id-2536468075/,"Apartamento com 2 Quartos para Aluguel, 57m²","Rua Roma - Jardim Augusta, São José dos Campos - SP",57,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Mobiliado
Churrasqueira
Elevador
Varanda
...",R$ 1.400 /mês,R$ 270,São José dos Campos,2021-10-30 14:40,"['Rua Roma - Jardim Augusta', ' São José dos Campos - SP']",Rua Roma - Jardim Augusta," Jardim Augusta, São José dos Campos ",Rua Roma , Jardim Augusta,Rua Roma , Jardim Augusta, 1.400 /mês,R$ 1.400 , 1.400 ,2 ,2 ,1 ,2 
1333,2538817205,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bosque-dos-eucaliptos-bairros-sao-jose-dos-campos-com-garagem-48m2-aluguel-RS1100-id-2538817205/,"Apartamento com 2 Quartos para Aluguel, 48m²","Bosque dos Eucaliptos, São José dos Campos - SP",48,2 Quartos,1 Banheiro,1 Vaga,,R$ 1.100 /mês,R$ 315,São José dos Campos,2021-10-30 14:40,"['Bosque dos Eucaliptos', ' São José dos Campos - SP']",Bosque dos Eucaliptos, SP,"Bosque dos Eucaliptos, São José dos Campos ", SP,"Bosque dos Eucaliptos, São José dos Campos ",Bosque dos Eucaliptos, 1.100 /mês,R$ 1.100 , 1.100 ,1 ,1 ,1 ,2 
1334,2534750695,https://www.vivareal.com.br/imovel/apartamento-2-quartos-condominio-royal-park-bairros-sao-jose-dos-campos-com-garagem-78m2-aluguel-RS3300-id-2534750695/,"Apartamento com 2 Quartos para Aluguel, 78m²","Rua Jesus Garcia - Condomínio Royal Park, São José dos Campos - SP",78,2 Quartos,2 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Ar-condicionado
Jardim
...",R$ 3.300 /mês,R$ 400,São José dos Campos,2021-10-30 14:40,"['Rua Jesus Garcia - Condomínio Royal Park', ' São José dos Campos - SP']",Rua Jesus Garcia - Condomínio Royal Park," Condomínio Royal Park, São José dos Campos ",Rua Jesus Garcia , Condomínio Royal Park,Rua Jesus Garcia , Condomínio Royal Park, 3.300 /mês,R$ 3.300 , 3.300 ,2 ,2 ,2 ,2 
1335,2539557692,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-paulista-bairros-sao-jose-dos-campos-com-garagem-60m2-aluguel-RS1150-id-2539557692/,"Apartamento com 2 Quartos para Aluguel, 60m²","Jardim Paulista, São José dos Campos - SP",60,2 Quartos,1 Banheiro,1 Vaga,,R$ 1.150 /mês,R$ 487,São José dos Campos,2021-10-30 14:40,"['Jardim Paulista', ' São José dos Campos - SP']",Jardim Paulista, SP,"Jardim Paulista, São José dos Campos ", SP,"Jardim Paulista, São José dos Campos ",Jardim Paulista, 1.150 /mês,R$ 1.150 , 1.150 ,1 ,1 ,1 ,2 
1336,2522521476,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-betania-bairros-sao-jose-dos-campos-60m2-aluguel-RS900-id-2522521476/,"Apartamento com 2 Quartos para Aluguel, 60m²","Avenida Tivoli - Vila Betânia, São José dos Campos - SP",60,2 Quartos,1 Banheiro,-- Vaga,"Cozinha
Elevador
Interfone
Área de serviço",R$ 900 /mês,R$ 303,São José dos Campos,2021-10-30 14:40,"['Avenida Tivoli - Vila Betânia', ' São José dos Campos - SP']",Avenida Tivoli - Vila Betânia," Vila Betânia, São José dos Campos ",Avenida Tivoli , Vila Betânia,Avenida Tivoli , Vila Betânia, 900 /mês,R$ 900 , 900 ,1 ,1 ,-- ,2 
1337,2523841159,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-74m2-venda-RS620000-id-2523841159/,Apartamento com 2 Quartos para Venda/Aluguel 74m²,"Rua Doutor Jorge de Oliveira Coutinho - Parque Residencial Aquarius, São José dos Campos - SP",74,2 Quartos,1 Banheiro,2 Vagas,"Piscina
Churrasqueira
Elevador
Varanda
Playground
...","R$ 2.900 /mês
R$ 620.000",R$ 480,São José dos Campos,2021-10-30 14:40,"['Rua Doutor Jorge de Oliveira Coutinho - Parque Residencial Aquarius', ' São José dos Campos - SP']",Rua Doutor Jorge de Oliveira Coutinho - Parque Residencial Aquarius," Parque Residencial Aquarius, São José dos Campos ",Rua Doutor Jorge de Oliveira Coutinho , Parque Residencial Aquarius,Rua Doutor Jorge de Oliveira Coutinho , Parque Residencial Aquarius," 2.900 /mês
 620.000",R$ 2.900 , 2.900 ,1 ,1 ,2 ,2 
1338,2520487430,https://www.vivareal.com.br/imovel/apartamento-2-quartos-residencial-frei-galvao-bairros-sao-jose-dos-campos-com-garagem-43m2-aluguel-RS600-id-2520487430/,"Apartamento com 2 Quartos para Aluguel, 43m²","Avenida das Oliveiras, 81 - Residencial Frei Galvao, São José dos Campos - SP",43,2 Quartos,1 Banheiro,1 Vaga,"Segurança 24h
Playground
Salão de festas",R$ 600 /mês,R$ 239,São José dos Campos,2021-10-30 14:40,"['Avenida das Oliveiras', ' 81 - Residencial Frei Galvao', ' São José dos Campos - SP']",Avenida das Oliveiras," Residencial Frei Galvao, São José dos Campos ","Avenida das Oliveiras, 81 ", Residencial Frei Galvao,"Avenida das Oliveiras, 81 ", Residencial Frei Galvao, 600 /mês,R$ 600 , 600 ,1 ,1 ,1 ,2 
1339,2537077737,https://www.vivareal.com.br/imovel/apartamento-1-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-58m2-aluguel-RS1900-id-2537077737/,"Apartamento com Quarto para Aluguel, 58m²","Parque Residencial Aquarius, São José dos Campos - SP",58,1 Quarto,2 Banheiros,1 Vaga,,R$ 1.900 /mês,R$ 517,São José dos Campos,2021-10-30 14:40,"['Parque Residencial Aquarius', ' São José dos Campos - SP']",Parque Residencial Aquarius, SP,"Parque Residencial Aquarius, São José dos Campos ", SP,"Parque Residencial Aquarius, São José dos Campos ",Parque Residencial Aquarius, 1.900 /mês,R$ 1.900 , 1.900 ,2 ,2 ,1 ,1 
